id,title,date,summary,author,link,picture_link,identifier,category,posts,scraped_date
65626080,Škoda Auto a ČEZ spojují síly v elektrovozech. V roce 2025 může jezdit na elektřinu až čtvrtina škodovek,2017-02-16T00:00:00+01:00,"Dvě největší české firmy společně investují do&nbsp;elektromobilů.
Škoda bude vyrábět elektroauta, ČEZ zase stavět dobíjecí stanice a&nbsp;dodávat do&nbsp;nich elektřinu. 
S&nbsp;nárůstem množství nových aut se bude úměrně zvyšovat i&nbsp;počet dobíjecích stanic.",Petr Lukáč,http://archiv.ihned.cz/c1-65626080-skoda-auto-a-cez-spojuji-sily-a-sazeji-na-elektromobily-v-roce-2025-by-uz-kazda-ctvrta-nova-skodovka-mela-jezdit-na-elektrinu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/480/62306480/xquGH0tgB4MeS2REWz8VTilnvw6OhsPJ/jarvis_563bb3fae4b0761265e8bc0c.jpeg,https://byznys.ihned.cz/65626080,byznys,31,2017-02-17T13:00:09.637346+00:00
65626060,Nordic vyzve mobilní lídry,2017-02-16T00:00:00+01:00,"Někdejší U:fon se znovu přejmenoval. Pod značkou Nordic Telecom chce být skutečným čtvrtým operátorem v&nbsp;Česku. Na&nbsp;to si ale počká.
Operátor do&nbsp;roka spustí vlastní rychlou LTE síť, ta však na&nbsp;běžných mobilech nepojede. Mobilní data budou zákazníci moci využít jen s&nbsp;pomocí speciální přenosné krabičky. 
Nordic Telecom vyvrací spekulace, podle nichž za&nbsp;ním stojí skupina PPF, vlastník konkurenčního operátora O2.",Jan Úšela,http://archiv.ihned.cz/c1-65626060-nordic-vyzve-mobilni-lidry?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/870/67154870/vhOIER9cgTLwufknF6AiMlVSBmzsda4N/jarvis_58a4b8d5498e6405a7668754.jpg,https://byznys.ihned.cz/65626060,byznys,0,2017-02-17T13:00:09.637346+00:00
65625980,Světová jednička v potravinových obalech Huhtamaki v Česku investuje stovky milionů,2017-02-16T00:00:00+01:00,"Finská společnost Huhtamaki investuje v Česku. Jednu továrnu modernizuje, druhou loni koupila. 
V&nbsp;nejužším vedení globálního lídra trhu potravinových obalů je i&nbsp;český manažer. 
Firma mimo jiné oceňuje relativně efektivní systém recyklace v&nbsp;zemi. Díky němu snadněji získává suroviny.",Michal Šenk,http://archiv.ihned.cz/c1-65625980-svetova-jednicka-v-potravinovych-obalech-huhtamaki-v-cesku-investuje-stovky-milionu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/910/67153910/5c2DSCkF1iRembK6EtxVHNwPjqdWO0ns/jarvis_58a4acf2498e6405a712dc95.jpeg,https://byznys.ihned.cz/65625980,byznys,0,2017-02-17T13:00:09.637346+00:00
65625900,GM se chce zbavit ztrátového Opelu. Evropští politici se obávají velkého propouštění,2017-02-16T00:00:00+01:00,"General Motors jedná o&nbsp;prodeji Opelu francouzské PSA Group. Je to součást rozsáhlých změn, které koncernu předepsala jeho šéfka Mary Barraová. 
Politici v&nbsp;Německu i&nbsp;Francii se obávají značné ztráty pracovních míst. PSA a&nbsp;Opel se nedoplňují, naopak jsou to konkurenti zápolící o&nbsp;přízeň stejných zákazníků. Své výrobní kapacity již nyní využívají zcela nedostatečně.",Václav Lavička,http://archiv.ihned.cz/c1-65625900-gm-se-chce-zbavit-opelu-vyklidi-tim-pozici-v-evrope?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/410/67153410/SKbu4Alnrt13RsTMO5kNzodJxqE9UVih/jarvis_58a4abbf498e6405a70a82c6.jpeg,https://byznys.ihned.cz/65625900,byznys,0,2017-02-17T13:00:09.637346+00:00
65625870,Dánské království robotů. Vyváží je do celého světa,2017-02-16T00:00:00+01:00,"Dánská firma Universal Robots každý rok zdvojnásobí svou velikost, na začátku šlo o&nbsp;tři vědce zavřené na univerzitě. 
Tamní vláda podporuje začínající projekty kapitálem. 
V&nbsp;okolí města Odense vznikly desítky firem, které se věnují robotice.",Roman Šitner,http://archiv.ihned.cz/c1-65625870-danske-kralovstvi-robotu-vyvazi-je-do-celeho-sveta?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/310/67153310/0N1h8kpx9rJ2RCQwKPoOad4D6ABenVWL/jarvis_58a4a82d498ec90901424c89.jpeg,https://byznys.ihned.cz/65625870,byznys,0,2017-02-17T13:00:09.637346+00:00
65625670,"Dvě třetiny Čechů nakupují kosmetiku, průměrně za ni utratí přes 600 korun měsíčně",2017-02-16T00:00:00+01:00,"Dvě třetiny Čechů nakupují pravidelně kosmetiku a&nbsp;utrácejí za&nbsp;ni každý měsíc v&nbsp;průměru 607 korun. 
Nejčastěji zákazníci nakupují v&nbsp;drogeriích, třetina chodí do&nbsp;hypermarketů či supermarketů. 
Nejdůležitější je pro zákazníky vůně, dále cena a&nbsp;kvalita.",Iva Špačková,http://archiv.ihned.cz/c1-65625670-dve-tretiny-cechu-nakupuji-kosmetiku-prumerne-za-ni-utrati-pres-600-korun-mesicne?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/430/67152430/FEaqWRDJPr5gzTnO2louHVIhmwiKe4bL/jarvis_58a48af3498ec90901414ef5.jpeg,https://byznys.ihned.cz/65625670,byznys,0,2017-02-17T13:00:09.637346+00:00
65625560,Audi A5 je splněným snem pro úspěšné z mladé generace,2017-02-16T00:00:00+01:00,"Vůz láká kvalitním německým zpracováním i&nbsp;bohatou nabídkou elektronické výbavy. 
Je ale nutné si za&nbsp;ni hodně připlatit.
Ideálem je kombinace benzinového motoru s&nbsp;automatem a&nbsp;pohonem všech kol.",Jan Markovič,http://archiv.ihned.cz/c1-65625560-audi-a5-je-splnenym-snem-pro-uspesne-z-mlade-generace?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/840/67151840/FWad7vgsPGuKEjz10neHVNylkAU5qSt8/jarvis_58a4855d498ec90901410a89.jpeg,https://byznys.ihned.cz/65625560,byznys,0,2017-02-17T13:00:09.637346+00:00
65625450,"Autopůjčovny se bouří, odmítají platit úřadům pokuty za své klienty",2017-02-16T00:00:00+01:00,"Autopůjčovny se bouří, že úřady často nevymáhají pokuty od viníků přestupků, ale od majitelů vozů, tedy vlastníků těchto firem.
A to i přesto, že předají správním orgánům, většinou odborům dopravy městských úřadů, údaje, kdo auto v době přestupku řídil.
Podle právníků je tato praxe chybná a úředníci si jen zjednodušují práci.",Martin Biben,http://archiv.ihned.cz/c1-65625450-autopujcovny-se-zlobi-nechteji-platit-uradum-pokuty-za-sve-klienty?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/900/64572900/CafQk2J6glSB4ExAmHob5piy7e0vw1qI/AUTO_02_16_08-10_Autopujcovny-2.jpg,https://byznys.ihned.cz/65625450,byznys,0,2017-02-17T13:00:09.637346+00:00
65625430,"Češi si kupují zpět firmy, které kdysi založili. Stojí za tím finanční důvody i nostalgie",2017-02-16T00:00:00+01:00,"Čeští byznysmeni si kupují zpět firmy, které kdysi prodali. 
Do podnikání se nepromítají jen čistě ekonomické faktory, ale občas i nostalgie a silná citová pouta k vytvořeným hodnotám. 
Vliv má i rostoucí síla domácího kapitálu.",Jiří Pšenička,http://archiv.ihned.cz/c1-65625430-cesi-si-kupuji-zpet-firmy-ktere-kdysi-zalozily-stoji-za-tim-financni-duvody-i-nostalgie?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/660/67145660/gcDPBWf7lrnuQ5x4H6aStTidpR019yjL/_LB_7980.jpg,https://byznys.ihned.cz/65625430,byznys,1,2017-02-17T13:00:09.637346+00:00
65626010,"Požár české továrny zastavil výrobu Passatů. VW hledá, kam odstaví 20 tisíc nedokončených vozů",2017-02-15T21:05:00+01:00,"Volkswagen hledá parkovací plochy, kde by dočasně umístil až 20 000 vozů Passat čekajících na dokončení.
Výrobu vozů Passat v německém Emdenu narušily problémy s dodávkami záklopek pro přihrádky v palubních deskách.
Za to může požár výrobní haly jednoho z dodavatelů v Česku.",ČTK,http://byznys.ihned.cz/c1-65626010-nemecka-tovarna-prerusila-vyrobu-passatu-muze-za-to-pozar-vyrobni-haly-ceskeho-dodavatele-soucastek?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/80/32477080/at8BCEFHIJjk6PQbcdfgqrxyz1Uw9AVm/vw_passat_26.jpg,https://byznys.ihned.cz/65626010,byznys,2,2017-02-17T13:00:09.637346+00:00
65625770,Buffett se stal jedním z největších akcionářů Applu a ve velkém nakupoval i aerolinie,2017-02-15T20:00:00+01:00,"Berkshire Hathaway, investiční společnost Warrena Buffetta, zvýšila svůj podíl v leteckých společnostech, jako jsou American Airlines nebo Delta. 
Firma se také stala jedním z deseti největších akcionářů Applu.
Buffett se naopak stále zbavuje akcií řetězce obchodů Wal-Mart.",Jan Prokeš,http://archiv.ihned.cz/c1-65625770-buffett-se-stal-jednim-z-nejvetsich-akcionaru-applu-a-ve-velkem-nakupoval-i-aerolinie?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/780/67152780/ifkc7HWh0FyLNIQAz65btvdurwjJ1GOs/jarvis_58a49ece498ec9090141e846.jpeg,https://byznys.ihned.cz/65625770,byznys,1,2017-02-17T13:00:09.637346+00:00
65623650,"Zasedačka roku: Nejlepší kanceláře má Avast, STRV či BlueLink. Veřejnost si oblíbila pracoviště SAP",2017-02-15T20:00:00+01:00,"V kancelářské budově Corso Court v&nbsp;pražském Karlíně se ve středu večer uskutečnilo slavnostní vyhlášení soutěže Zasedačka roku 2016.
V jednotlivých kategoriích zvítězily společnosti BlueLink, Accolade, Avast, Kentico software, ComAp a STRV.
Speciální cenu poroty si odnesla společnost Expedia a cenu veřejnosti firma SAP.
Vítěze vybírala porota v čele s architektkou Evou Jiřičnou.",Jana Niedermeierová,http://byznys.ihned.cz/c1-65623650-zasedacka-roku-nejlepsi-kancelare-ma-avast-strv-ci-bluelink-verejnost-si-oblibila-pracoviste-sap?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/790/67137790/iKDgQFSJjaVkzq8oAIOhE7yUxmft56R4/STRV-office7.jpg,https://byznys.ihned.cz/65623650,byznys,3,2017-02-17T13:00:09.637346+00:00
65625280,Německo se chce s pomocí Francie a Itálie bránit čínským investicím. Po Bruselu chtějí právo blokovat prodej firem,2017-02-15T18:34:00+01:00,"Německo, Francie a Itálie požadují po Bruselu, aby jim dal právo blokovat zahraniční investice.
Bojí se ztráty strategických technologických společností.
Největší problém mají s Číňany, kteří investují v EU nejvíce. Evropané naopak často čelí překážkám, když chtějí investovat v Číně.",Barbora Báštěcká,http://byznys.ihned.cz/c1-65625280-nemecko-se-chce-s-pomoci-francie-a-italie-branit-cinskym-investicim-zadaji-brusel-aby-jim-dal-pravo-je-blokovat?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/270/67149270/82b4Oj79QdVwz6xqGi5Heclt0KBMkJWF/cina.jpg,https://byznys.ihned.cz/65625280,byznys,3,2017-02-17T13:00:09.637346+00:00
65624920,"Podruhé ženatý se stejnou firmou. Čeští podnikatelé si kupují zpět podniky, které kdysi prodali",2017-02-15T18:26:00+01:00,"Nejznámější podnikatelský comeback je pravděpodobně z roku 1996, kdy se Steve Jobs vrátil do firmy Apple.
V Česku podobný příběh zažil podnikatel Karel Matyska.
Nejde však ani v Česku o příběh zcela ojedinělý. Něco podobného zažili v investiční společnosti Wood & Company, v internetových firmách Aukro.cz nebo Seznam.cz",Jiří Pšenička,http://byznys.ihned.cz/c1-65624920-podruhe-zenaty-se-stejnou-firmou-cesti-podnikatele-si-kupuji-zpet-podniky-ktere-kdysi-prodali?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/660/67145660/gcDPBWf7lrnuQ5x4H6aStTidpR019yjL/_LB_7980.jpg,https://byznys.ihned.cz/65624920,byznys,2,2017-02-17T13:00:09.637346+00:00
65625600,Nízkonákladové aerolinie posílí cesty z Prahy. Přibudou lety do Španělska i přímá linka na Island,2017-02-15T18:14:00+01:00,"Ryanair bude kromě ohlášených letů do Barcelony, Madridu nebo Krakova, létat například pětkrát týdně do Budapešti. 
Konkureční Wizz Air od května zřizuje spojení na Island, Smatrwings zase budou létat do Lyonu.
Ryanair bude mít v Praze také základu pro dva Boeingy.",Petr Zenkner,http://byznys.ihned.cz/c1-65625600-nizkonakladove-aerolinie-posili-cestovani-z-prahy-pribudou-lety-do-spanelska-i-prima-linka-na-island?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/520/55328520/qTD7EOQ51tBCGr8PS6slN0kbdWhwjJzf/141-18-otv-1.jpg,https://byznys.ihned.cz/65625600,byznys,0,2017-02-17T13:00:09.637346+00:00
65625410,"Europarlament schválil snížení počtu emisních povolenek. Po roce 2020 bude jejich počet klesat o 2,2 procenta ročně",2017-02-15T17:26:00+01:00,"Limity pro vypouštění skleníkových plynů do ovzduší budou přísnější.
Ve středu to schválil Evropský parlament.
Počet emisních povolenek tak bude po roce 2020 klesat o 2,2 procenta ročně.",ČTK,http://byznys.ihned.cz/c1-65625410-europarlament-schvalil-snizeni-poctu-emisnich-povolenek-po-roce-2020-bude-jejich-pocet-klesat-o-2-2-procenta-rocne?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/420/36887420/sv5CGHIJKLOjklPQWbcdfgrxyz1STARn/emise-co2-povolenky.jpg,https://byznys.ihned.cz/65625410,byznys,0,2017-02-17T13:00:09.637346+00:00
65625330,"Peníze nemůžou být hlavní motivátor, říká investor Havrlant. Nákup Mall.cz byl zatím to nejtěžší",2017-02-15T16:50:00+01:00,"Peníze vás zkomfortní, je to plytká motivace, říká investor Jakub Havrlant z Rockaway a dodává, že ve svém podnikání se snaží stavět byznys s lidskou tváří. 
Dodávka zboží drony z e-shopů je podle něj stále sci-fi. Velké úspěchy se prý staví hlavně na tisíci malých každodenních úspěchů. 
Partnerství s velkými hráči českého byznysu, jako je Křetínský a PPF, podle jeho slov budují bez předsudků. V řadě ohledů se od nich mají údajně stále co učit.",DVTV,http://byznys.ihned.cz/c1-65625330-penize-nemuzou-byt-hlavni-motivator-rika-investor-havrlant-nakup-mall-cz-byl-zatim-to-nejtezsi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/790/67149790/DVmfQ5SjMBc6FHWbzenuTawsN0lUx7pR/Nakup_Mall.cz_byl_zatim_to_nejtezsi_co_jsme_zazili._Miliardy_vas_zkomfortni_rika_investor_Havrlant.jpg,https://byznys.ihned.cz/65625330,byznys,1,2017-02-17T13:00:09.637346+00:00
65625270,Letošní objem intervencí ČNB už překonal celý rok 2016. Někteří investoři se začali stahovat z trhu,2017-02-15T16:00:00+01:00,"ČNB v prvních týdnech roku musí korunu intenzivně bránit před posílením, ke kterému ji tlačí silný zájem spekulantů.
Objem intervencí už překonal hranici 455 miliard, na kterou byl loni potřeba celý rok.
Zahraniční spekulanti nakupují koruny dál, oproti lednu se příliv jejich peněz snížil. Někteří investoři se ale naopak korun začali kvůli obavám z dalšího vývoje kurzu zbavovat.",Janis Aliapulios,http://byznys.ihned.cz/c1-65625270-letosni-objem-intervenci-cnb-uz-prekonal-cely-rok-2016-nekteri-investori-se-zacali-stahovat-z-trhu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/60/66774060/pRlSLN1zPFW3DnUAsywJhm8Haek70I2C/jarvis_58723af9498eab7028480874.jpeg,https://byznys.ihned.cz/65625270,byznys,13,2017-02-17T13:00:09.637346+00:00
65625190,"Spotřebitelské ceny v USA vzrostly o 2,5 procenta. Inflace byla nejvyšší od roku 2012",2017-02-15T15:20:00+01:00,"Podle amerického ministerstva práce stouply spotřebitelské ceny meziročně nejvíce od roku 2012.
Růst inflace podporuje vyhlídky na další zvyšování úrokových sazeb ve Spojených státech.
Průmyslová výroba zahájila rok poklesem, vliv na ni mělo počasí.",ČTK,http://byznys.ihned.cz/c1-65625190-spotrebitelske-ceny-v-usa-vzrostly-o-2-5-procenta-inflace-byla-nejvyssi-od-roku-2012?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/720/50643720/biJdT6kR5qrKsFenDuUhcptA0GOgQaEV/dolar.jpg,https://byznys.ihned.cz/65625190,byznys,0,2017-02-17T13:00:09.637346+00:00
65625040,Hypoteční matador Sadil povýšil. V představenstvu ČSOB má pod sebou tři její nejvýznamnější dceřiné společnosti,2017-02-15T14:36:00+01:00,"Přestup do vrcholového vedení jsem neplánoval, tvrdí Sadil.
ČSOB vybírá nového generálního ředitele Hypoteční banky.
V nové pozici s Hypoteční bankou budu dál v kontaktu. Hypotéky i lidi v ní mám rád, říká Sadil.",Olga Skalková,http://byznys.ihned.cz/c1-65625040-hypotecni-matador-sadil-povysil-v-predstavenstvu-csob-ma-pod-sebou-tri-jeji-nejvyznamnejsi-dcerine-spolecnosti?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/890/65674890/FimjbJyopT432CnNfEkzQOGRwULHDtV5/jarvis_57e172b8498e0b05f514ddd7.jpeg,https://byznys.ihned.cz/65625040,byznys,1,2017-02-17T13:00:09.637346+00:00
65624970,"Piloti Lufthansy se po letech dočkali dohody. Platy jim vzrostou o devět procent, o dalších sporech budou jednat",2017-02-15T14:05:00+01:00,"Piloti německé společnosti Lufthansa dosáhli po řadě stávek dohody, která počítá se zvýšením platů o 8,7 procenta.
Součástí je také jednorázová platba asi 30 milionů eur (810 milionů korun).
Nástupní plat pilotů Lufthansy činí i s příplatky 73 000 eur ročně (téměř dva miliony korun), piloti na vrcholu kariéry vydělávají s příplatky až 255 000 eur ročně (6,9 milionu korun).",ČTK,http://byznys.ihned.cz/c1-65624970-piloti-lufthansy-se-po-letech-dockali-dohody-platy-jim-vzrostou-o-devet-procent-o-dalsich-sporech-budou-jednat?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/20/62383020/5VroclgFIampjw4Le6u2bC78OGRNDEQ3/234-11f-Lufthansa_Reuters1.jpg,https://byznys.ihned.cz/65624970,byznys,3,2017-02-17T13:00:09.637346+00:00
65624940,"Karlovarským minerálním vodám stoupl obrat na 7,5 miliardy. Pomohl růst balených vod i zájem o dražší zboží",2017-02-15T14:01:00+01:00,"Karlovarským minerálním vodám stoupl loni obrat ze 7,3 na 7,5 miliardy korun.
Lidé jeví zvýšený zájem o nákup kvalitnějších produktů, což se odrazilo zejména v kategorii džusů.
Výsledku napomohl také zvýšený prodej balených vod v Maďarsku, kde firma koupila dvě tamní značky.",ČTK,http://byznys.ihned.cz/c1-65624940-karlovarsky-mineralnim-vodam-stoupl-obrat-na-7-5-miliardy-pomohl-rust-balenych-vod-i-zajem-o-drazsi-zbozi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/320/48331320/fu8g2Mczya95skpbAWCDmqle4ULSVRIG/VOL_5103-Alessandro-Pasquale--Karlovarsk-.jpg,https://byznys.ihned.cz/65624940,byznys,0,2017-02-17T13:00:09.637346+00:00
65624950,"Zájem o zdravější potraviny pomohl Pepsi k vyšším tržbám. Na dividendách vyplatí 4,5 miliardy dolarů",2017-02-15T13:48:00+01:00,"Potravinářská společnost PepsiCo zaznamenala v posledním čtvrtletí roku 2016 nárůst tržeb. Napomohl tomu vyšší zájem o zdravější nápoje a pochutiny.
Cestou zdravějších potravin jdou i konkurenční potravinářské firmy Coca-Cola či Mondelez.
Čistý zisk za celý rok 2016 dosáhl 6,3 miliardy dolarů. Vzhledem k pozitivnímu vývoji hospodaření se vedení firmy rozhodlo navýšit dividendu.",Jaroslav Krejčí,http://byznys.ihned.cz/c1-65624950-zajem-o-zdravejsi-potraviny-pomohl-pepsi-k-vyssim-trzbam-na-dividendach-vyplati-4-5-miliardy-dolaru?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/770/57022770/Hm5BcCxw1RjOouT8Ay62vDhlpbG7LJUi/shutterstock_150061091.jpg,https://byznys.ihned.cz/65624950,byznys,0,2017-02-17T13:00:09.637346+00:00
65624710,"Nový byt v Praze průměrně vyjde na 6,7 milionu. Za rok ceny stouply o pětinu",2017-02-15T12:14:00+01:00,"Průměrná cena nového bytu se v Praze vyšplhala na 85 320 korun za metr čtvereční.
Zájemce o nový byt v Praze tak musí počítat průměrně s částkou blížící se 6,7 milionu korun. 
Zásoba volných nových bytů se za poslední rok propadla téměř o třetinu na 4220 bytů na začátku ledna.",Martina Marečková,http://byznys.ihned.cz/c1-65624710-ceny-novych-prazskych-bytu-mezirocne-vzorstly-o-temer-20-procent-metr-ctverecni-vyjde-na-vice-nez-85-tisic?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/50/63290050/GABsIhke1LUywpDuQq7zF8PRabWVSK2T/jarvis_56a90870e4b04efb769a3835.jpeg,https://byznys.ihned.cz/65624710,byznys,41,2017-02-17T13:00:09.637346+00:00
65624860,Facebook uvede aplikaci pro sledování videí na chytrých televizích. Útočí tak na YouTube či Netflix,2017-02-15T11:43:00+01:00,"Facebook se chce více zaměřit na video.
Představí proto aplikaci pro chytré televize, která dovolí uživatelům sledovat videozáznamy, jež najdou na svých facebookových zdech.
Podle analytiků bude však muset společnost výrazně zlepšit kvalitu obsahu, aby mohla konkurovat ostatním službám.",ČTK,http://byznys.ihned.cz/c1-65624860-facebook-uvede-aplikaci-pro-sledovani-videi-na-chytrych-televizich-utoci-tak-na-youtube-ci-netflix?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/880/64098880/67mDPxvM1gjkryiU0lBaKuCcho4pW8e2/Mark_F8_2_2016.jpg,https://byznys.ihned.cz/65624860,byznys,0,2017-02-17T13:00:09.637346+00:00
65624810,Nebankovní firmy poskytly v minulém roce klientům 155 miliard. To je o sedm procent více než v roce 2015,2017-02-15T11:39:00+01:00,"Nebankovní firmy poskytly loni 124 miliard korun firmám a 30,9 miliardy domácnostem.
Tahounem růstu bylo financování osobních automobilů, které vzrostlo téměř o třetinu.
Česká leasingová a finanční asociace, která čísla vydala, sdružuje 41 tuzemských poskytovatelů leasingu, spotřebitelských úvěrů a factoringu.",ČTK,http://byznys.ihned.cz/c1-65624810-nebankovni-firmy-poskytly-v-minulem-roce-klientum-155-miliard-to-je-o-sedm-procent-vice-nez-v-roce-2015?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/260/59716260/iAO3rB47ekgCVI8RGUjpqHQ1aofDz6Kd/jarvis_553e6701e4b085ec7e442da3.jpeg,https://byznys.ihned.cz/65624810,byznys,0,2017-02-17T13:00:09.637346+00:00
65624770,Přejmenovaný Air Telecom chce být skutečným čtvrtým operátorem. Počká si však nejméně do roku 2021,2017-02-15T10:30:00+01:00,"Mobilní operátor Air Telecom se přejmenoval na Nordic Telecom, aby mohl prodat svou ""severskou solidnost"" a zbavil se spojování se svou dluhovou minulostí.
Operátor do roka spustí vlastní rychlou LTE síť, ta ale na běžných mobilech nepojede. Mobilní data budou zákazníci moci využít jen s pomocí speciální přenosné krabičky.
Nordic Telecom vyvrací spekulace, podle nichž za ním stojí skupina PPF, vlastník konkurenčního O2. ""Naši majitelé pro PPF pracovali pouze jako právníci. Naše firma služeb O2 nijak nevyužívá,""říká šéf Nordicu Libor Dočkálek.",Jan Úšela,http://byznys.ihned.cz/c1-65624770-prejmenovany-air-telecom-chce-byt-skutecnym-ctvrtym-operatorem-kellnerovo-o2-za-nami-nestoji-tvrdi-sefove?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/90/64410090/iG3B0SzQ5JbtkgF97WyAMdIlPjH6qpVO/08_schema.jpg,https://byznys.ihned.cz/65624770,byznys,1,2017-02-17T13:00:09.637346+00:00
65624740,"Praha má problém s řízením vlastních firem, ukázal audit. Vyřešit to má vznik nového holdingu",2017-02-15T10:29:00+01:00,"Hlavní město má problémy s řízením svých vlastních firem, vyřešit to má připravovaný holding, který pod sebe stáhne všechny společnosti, v nichž má hlavní město stoprocentní podíl. 
""K některým informacím se třeba nejsme schopní dostat, potřebujeme více vidět do těch společností, což má zlepšit právě ten holding,"" řekl radní pro majetek Karel Grabein Procházka. 
Zároveň dodal, že nyní řeší, které firmy mají v první fázi vstoupit do připravovaného holdingu.",Lukáš Prchal,http://byznys.ihned.cz/c1-65624740-praha-spatne-spravuje-sve-firmy-priznal-radni-pro-majetek-vyresit-to-ma-vznik-noveho-holdingu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/340/59475340/SipQ8y34fGEqcdrvmoRnaLVAwD5PxWBl/072-05F-Adriana_Krnacova-Biba1.jpg,https://byznys.ihned.cz/65624740,byznys,1,2017-02-17T13:00:09.637346+00:00
65624690,"Zisk Heinekenu loni vzrostl o více než 8 procent, stoupl i odbyt piva. Výsledky překonaly odhady analytiků",2017-02-15T09:34:00+01:00,"Celosvětový odbyt piva skupiny se zvýšil o tři procenta a nadprůměrným tempem rostl prodej vlajkové značky Heineken.
Provozní zisk Heinekenu bez započítání jednorázových položek vzrostl o 10 procent na 3,5 miliardy eur, a překonal tak odhady analytiků.
Prodej piva rostl zejména v Asii, pivovar si ale dobře vedl i v Evropě.",ČTK,http://byznys.ihned.cz/c1-65624690-zisk-heinekenu-loni-vzrostl-o-vice-nez-8-procent-stoupl-i-odbyt-piva-vysledky-prekonaly-odhady-analytiku?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/80/65184080/b6xDW238OeyowzguSR0tCi7mKB91sJlH/beer-588613_960_720.jpg,https://byznys.ihned.cz/65624690,byznys,0,2017-02-17T13:00:09.637346+00:00
65626100,"ČT se bojí politického tlaku Andreje Babiše. Estébácké postupy, říká šéf televize",2017-02-16T00:00:00+01:00,"Rada České televize uspořádá volbu nového ředitele už v dubnu. Plánovaní výběrového řízení bylo napjaté.
Vedení ČT mluví o účelových útocích ministra financí.",Filip Rožánek,http://archiv.ihned.cz/c1-65626100-ceske-televize-se-obava-politickeho-tlaku-andreje-babise-estebacke-postupy-rika-sef-ct?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/740/67154740/FDE8rvOueQ6MCIidnLUJWpR0q3a1lBwV/jarvis_58a4bdd3498ec90901435776.jpeg,https://domaci.ihned.cz/65626100,domaci,8,2017-02-17T13:00:40.781588+00:00
