article_id,post_id,poster_id,liker_id,like
65590080,3105543622,220100121,121153756,1
65590080,3105508005,146905420,52703033,1
65590080,3105508005,146905420,125011840,1
65590080,3105508005,146905420,226477911,1
65590080,3105479061,155528096,52703033,1
65590080,3105479061,155528096,174358262,1
65590080,3105479061,155528096,226477911,1
65590080,3105479061,155528096,237975715,1
65590080,3105476448,238450729,177407785,1
65590080,3105434896,172965592,32281575,1
65590080,3105434896,172965592,52703033,1
65590080,3105434896,172965592,177407785,1
65590080,3105434896,172965592,238450729,1
65591630,3105859169,98525354,204650991,1
65591630,3105822271,182093564,60698484,1
65591630,3105820738,182093564,60698484,1
65591630,3105781989,238802102,32281575,1
65591630,3105779608,124033019,141324560,1
65591630,3105775684,141324560,124033019,1
65591630,3105749555,151744913,32281575,1
65591630,3105749555,151744913,137806887,1
65591630,3105742762,124033019,141324560,1
65591660,3105906574,73457651,117885124,1
65591530,3106320632,107587388,239230720,1
65591530,3106010986,97480345,97275642,1
65591530,3105837513,157552804,115971625,1
65591530,3105837513,157552804,239230720,1
65591530,3105757888,147300248,115971625,1
65591530,3105757888,147300248,157552804,1
65591530,3105757888,147300248,239230720,1
65591530,3105698470,97545356,97275642,1
65591530,3105691520,196985792,97275642,1
65591530,3105691520,196985792,117489538,1
65591530,3105689748,119186766,117489538,1
65591460,3106214147,220100121,144536327,1
65591460,3105907058,220100121,144536327,1
65591460,3105894724,123638846,52703033,1
65591460,3105677916,237031485,38746175,1
65591460,3105677916,237031485,97275642,1
65591460,3105677916,237031485,173718684,1
65591460,3105677916,237031485,220100121,1
65591460,3105677441,97545356,38746175,1
65591460,3105677441,97545356,44577154,1
65591460,3105677441,97545356,97275642,1
65591460,3105677441,97545356,121823170,1
65591460,3105677441,97545356,144536327,1
65591460,3105677441,97545356,173718684,1
65591460,3105677441,97545356,220100121,1
65591360,3105673853,123863075,137726055,1
65591680,3108346251,189393603,62466120,1
65591680,3108346251,189393603,106453901,1
65591680,3108077134,62466120,106453901,1
65591680,3108062255,62466120,40309827,1
65591680,3108062255,62466120,106453901,1
65591680,3107451018,116356206,106453901,1
65591680,3107073042,54433585,106453901,1
65591680,3106378030,155528096,39785617,1
65591680,3106352386,155528096,39785617,1
65591680,3106340535,176065473,39785617,1
65591680,3106326360,176065473,173753805,1
65591680,3106199220,47108003,39785617,1
65591680,3106199220,47108003,232593558,1
65591680,3106189798,47108003,39785617,1
65591680,3106120401,97313807,39785617,1
65591680,3106078639,143350040,116356206,1
65591680,3106078639,143350040,168762393,1
65591680,3106050528,47108003,39785617,1
65591680,3106016837,143350040,116356206,1
65591680,3106012237,54433585,40309827,1
65591680,3106012237,54433585,106453901,1
65591680,3106012237,54433585,239232788,1
65591680,3106007928,47108003,39785617,1
65591680,3106004684,144536327,173753805,1
65591680,3106004545,47108003,39785617,1
65591680,3106002917,47108003,39785617,1
65591680,3106002575,144536327,39785617,1
65591680,3106001459,143350040,116356206,1
65591680,3105999464,47108003,39785617,1
65591680,3105989209,47108003,39785617,1
65591920,3107899243,124526089,52703033,1
65591920,3107661841,124526089,111262515,1
65591920,3107638837,237031485,211332360,1
65591920,3107635393,124526089,52703033,1
65591920,3107633704,124526089,52703033,1
65591920,3107631029,124526089,111262515,1
65591920,3107630368,145247079,52703033,1
65591920,3107629843,124526089,52703033,1
65591920,3107629843,124526089,235524300,1
65591920,3107607351,144536327,211332360,1
65591920,3107599740,64149098,211332360,1
65591920,3107537655,108661112,211332360,1
65591920,3107510022,64149098,108661112,1
65591920,3107508685,64149098,211332360,1
65591920,3107507893,64149098,67217522,1
65591920,3107507893,64149098,108661112,1
65591920,3107507893,64149098,211332360,1
65591920,3107378741,235524300,52703033,1
65591920,3107322938,30123009,108661112,1
65591920,3106691318,144536327,211332360,1
65591920,3106530368,60698484,52703033,1
65591920,3106530368,60698484,145247079,1
65591920,3106530368,60698484,211332360,1
65591920,3106530368,60698484,235524300,1
65591920,3106525771,74076366,52703033,1
65591920,3106525771,74076366,60698484,1
65591920,3106525771,74076366,97753669,1
65591920,3106525771,74076366,111262515,1
65591920,3106525771,74076366,235524300,1
65591920,3106523917,74076366,52703033,1
65591920,3106523917,74076366,211332360,1
65591920,3106471681,147196330,97272827,1
65591770,3106116146,135533965,236879123,1
65591770,3105874040,236199229,236879123,1
65592520,3107282491,237468946,139219129,1
65592520,3107196097,68031083,139219129,1
65592530,3106439252,179425556,165068095,1
65592530,3106332727,237468946,220100121,1
65592010,3107471070,110139922,70194207,1
65592010,3107471070,110139922,125155974,1
65592010,3107462364,110139922,125155974,1
65592010,3107453404,107587388,52703033,1
65592010,3107453404,107587388,135533965,1
65592010,3107380834,151744913,123150899,1
65592010,3107327451,30123009,106192024,1
65592010,3107327451,30123009,123150899,1
65592010,3107327451,30123009,151744913,1
65592010,3107296489,106192024,52703033,1
65592010,3107034958,235925988,115292563,1
65592010,3107034958,235925988,135919962,1
65592010,3106934949,139258195,123150899,1
65592010,3106784075,158258792,123150899,1
65592010,3106553085,141244355,173718684,1
65592010,3106552464,74076366,96315474,1
65592010,3106483396,125769694,52703033,1
65592010,3106482411,125769694,52703033,1
65592010,3106467883,142905670,173718684,1
65592010,3106248517,107587388,60780526,1
65592010,3106248517,107587388,122165000,1
65592010,3106248517,107587388,158258792,1
65592010,3106244671,107587388,70194207,1
65592010,3106244671,107587388,105121011,1
65592010,3106244671,107587388,115292563,1
65592010,3106244671,107587388,116464541,1
65592010,3106244671,107587388,124038499,1
65592010,3106244671,107587388,125155974,1
65592010,3106244671,107587388,125769694,1
65592010,3106244671,107587388,177407785,1
65592010,3106244671,107587388,195564799,1
65592010,3106239126,107587388,135533965,1
65592010,3106236274,107587388,158258792,1
65592010,3106228036,107587388,123150899,1
65592010,3106171260,225377562,116464541,1
65592010,3106169734,123150899,141324560,1
65592010,3106142596,58837071,74076366,1
65592010,3106138312,135389985,173718684,1
65592010,3106130685,124038499,125769694,1
65592010,3106130685,124038499,173718684,1
65592010,3106095794,171415352,52703033,1
65592010,3106095794,171415352,125769694,1
65592010,3106007135,129564558,74076366,1
65592010,3106007135,129564558,123150899,1
65592010,3106007135,129564558,135533965,1
65592180,3106566661,64339947,135533965,1
65592180,3106566661,64339947,239227462,1
65592180,3106566661,64339947,239232788,1
65592180,3106566661,64339947,239279519,1
65592180,3106506234,239196401,64339947,1
65592180,3106506234,239196401,123877504,1
65592180,3106506234,239196401,239227462,1
65592180,3106506234,239196401,239232788,1
65592180,3106506234,239196401,239279519,1
65592180,3106499447,141324560,239227462,1
65592180,3106499447,141324560,239232788,1
65592180,3106499447,141324560,239279519,1
65592180,3106478777,239196401,239232788,1
65592180,3106478777,239196401,239279519,1
65592180,3106295623,141324560,64339947,1
65592180,3106295623,141324560,123756940,1
65592180,3106295623,141324560,239196401,1
65592180,3106295623,141324560,239227462,1
65592180,3106295623,141324560,239232788,1
65592180,3106295623,141324560,239279519,1
65592080,3108195866,144536327,139219129,1
65592080,3108137220,124068153,210386653,1
65592080,3107891001,144536327,139219129,1
65592080,3107654480,54992728,173718684,1
65592080,3107654480,54992728,210386653,1
65592080,3107614582,144536327,139219129,1
65592080,3107547689,134936455,139219129,1
65592080,3107543540,134936455,139219129,1
65592080,3107414376,106192024,227489678,1
65592080,3107410318,106192024,172965592,1
65592080,3107409549,106192024,123150899,1
65592080,3107409549,106192024,227489678,1
65592080,3107284475,150727929,210386653,1
65592080,3107284402,115903600,227489678,1
65592080,3107279601,194874618,210386653,1
65592080,3107276933,76518069,67217522,1
65592080,3107276933,76518069,150727929,1
65592080,3107276933,76518069,173718684,1
65592080,3107276933,76518069,194874618,1
65592080,3107276933,76518069,210386653,1
65592080,3107173214,123150899,194874618,1
65592080,3107173214,123150899,210386653,1
65592080,3107072064,235629729,76518069,1
65592080,3107072064,235629729,123150899,1
65592080,3107072064,235629729,194874618,1
65592080,3107072064,235629729,210386653,1
65592080,3107010880,235925988,123150899,1
65592080,3107010880,235925988,194874618,1
65592080,3106997397,235925988,123150899,1
65592080,3106750789,227489678,227489678,1
65592080,3106734495,133322085,115903600,1
65592080,3106734495,133322085,123150899,1
65592080,3106730227,133322085,139219129,1
65592080,3106714448,239232788,172965592,1
65592080,3106694616,227489678,54433585,1
65592080,3106694616,227489678,227489678,1
65592080,3106652737,239227462,239232788,1
65592080,3106595211,144536327,136245180,1
65592080,3106595211,144536327,139219129,1
65592080,3106595211,144536327,139258195,1
65592080,3106595211,144536327,141324560,1
65592080,3106595211,144536327,173718684,1
65592080,3106595211,144536327,173753805,1
65592080,3106564402,74076366,54433585,1
65592080,3106556749,151131241,194874618,1
65592080,3106540347,227489678,54433585,1
65592080,3106540347,227489678,74076366,1
65592080,3106540347,227489678,177407785,1
65592080,3106540347,227489678,227489678,1
65593050,3109303372,47108003,67217522,1
65592770,3107586423,227485907,172965592,1
65592790,3107857790,153674835,161688019,1
65592790,3107710317,97275642,100091398,1
65592790,3107710317,97275642,161688019,1
65592790,3107694108,237468946,97753669,1
65592790,3107684145,142858562,97753669,1
65592790,3107659810,233807344,100091398,1
65592790,3107635458,112416371,142858562,1
65592790,3107622558,151744913,52978745,1
65592790,3107622558,151744913,100091398,1
65592790,3107599161,97273794,52978745,1
65592790,3107593654,230851194,97753669,1
65592790,3107593560,153674835,161688019,1
65592790,3107591589,112416371,97753669,1
65592790,3107591589,112416371,142858562,1
65592790,3107586135,153674835,100091398,1
65592790,3107584446,125769694,97753669,1
65592790,3107584120,153674835,52978745,1
65592790,3107584120,153674835,100091398,1
65592790,3107584120,153674835,161688019,1
65592790,3107581413,52978745,100091398,1
65592790,3107568001,237031485,73328744,1
65592790,3107568001,237031485,123731190,1
65592790,3107568001,237031485,136176637,1
65592790,3107568001,237031485,173718684,1
65592790,3107568001,237031485,184458605,1
65592790,3107567043,97273794,161688019,1
65593030,3106720909,56804710,220100121,1
65593030,3106720909,56804710,229270792,1
65592730,3107726434,237031485,152367116,1
65593090,3108389987,70023111,156216393,1
65591890,3107521152,239151060,127806512,1
65593230,3107589279,220100121,117489538,1
65593230,3107589279,220100121,237468946,1
65593230,3107557182,70349284,133982907,1
65593230,3107524374,119186766,38746175,1
65593230,3107524374,119186766,127883512,1
65593230,3107524374,119186766,133982907,1
65593230,3107507648,126775023,38746175,1
65593230,3107494815,153815865,70349284,1
65593230,3107494815,153815865,133982907,1
65591960,3108694948,139219129,196786572,1
65591960,3108429729,135055171,139219129,1
65591960,3108257827,196786572,139219129,1
65591960,3107820941,196786572,184458605,1
65591960,3107761272,81911731,237468946,1
65591960,3107757367,196786572,184458605,1
65591960,3107752205,196786572,184458605,1
65591960,3107734141,81911731,237468946,1
65591960,3107730254,184458605,237468946,1
65591960,3107729649,196786572,139219129,1
65591960,3107729649,196786572,237468946,1
65591960,3107717884,184458605,139219129,1
65591960,3107717884,184458605,210386653,1
65591960,3107690101,106192024,179038995,1
65591960,3107678789,182093564,104948600,1
65591960,3107678789,182093564,116356206,1
65591960,3107678789,182093564,126090308,1
65591960,3107677821,196786572,184458605,1
65591960,3107675186,182093564,139219129,1
65591960,3107666658,107587388,150039077,1
65591960,3107659841,107587388,141324560,1
65591960,3107637714,81911731,139219129,1
65591960,3107630757,219859611,67217522,1
65591960,3107630757,219859611,81911731,1
65591960,3107630757,219859611,133888425,1
65591960,3107630757,219859611,139219129,1
65591960,3107630757,219859611,141324560,1
65591960,3107630757,219859611,210386653,1
65591960,3107622576,239291260,132165817,1
65591960,3107622576,239291260,139219129,1
65591960,3107622576,239291260,173753805,1
65591960,3107622576,239291260,210386653,1
65591960,3107620790,184458605,67217522,1
65591960,3107592843,182093564,139219129,1
65591960,3107570198,237031485,102393137,1
65591960,3107570198,237031485,220100121,1
65591960,3107570198,237031485,237468946,1
65593470,3109391251,195415771,135533965,1
65593470,3109391251,195415771,136176637,1
65593470,3109245781,132954791,100091398,1
65593470,3109174853,155640147,135533965,1
65593470,3108897444,97273236,135533965,1
65593470,3108657692,130897230,135533965,1
65593470,3108401510,173587297,64339947,1
65593470,3108401510,173587297,97273236,1
65593470,3108401510,173587297,135533965,1
65593470,3108401510,173587297,230851194,1
65593470,3108360144,173587297,64339947,1
65593470,3108360144,173587297,136176637,1
65593470,3108036793,159521739,64339947,1
65593470,3108036793,159521739,97273236,1
65593470,3108036793,159521739,135533965,1
65593470,3108036793,159521739,136176637,1
65593470,3108036793,159521739,205537515,1
65593470,3107979967,168958060,135533965,1
65593470,3107963188,116653326,123641341,1
65593470,3107870038,168958060,97273236,1
65593470,3107870038,168958060,135533965,1
65593470,3107870038,168958060,136176637,1
65593470,3107870038,168958060,154651515,1
65593470,3107848835,161794420,135533965,1
65593470,3107727576,173587297,135533965,1
65593470,3107727142,173587297,60698484,1
65593470,3107727142,173587297,64339947,1
65593470,3107727142,173587297,227489678,1
65593470,3107720139,106192024,108835176,1
65593470,3107719424,106192024,100091398,1
65593470,3107719424,106192024,156633847,1
65593470,3107700890,84136621,135533965,1
65593470,3107691041,167443814,135533965,1
65593610,3109271098,123731190,98418707,1
65593610,3109266236,98418707,81911731,1
65593610,3109263716,237031485,81911731,1
65593610,3108236250,177989737,165439169,1
65593610,3108037287,124526089,98418707,1
65593610,3107942866,81911731,107904914,1
65593610,3107929647,32281575,123731190,1
65593610,3107920134,135055171,32281575,1
65593610,3107900871,130881407,81911731,1
65593610,3107871550,81911731,130881407,1
65593610,3107871550,81911731,165439169,1
65593610,3107849058,99476625,81911731,1
65593610,3107789645,182093564,32281575,1
65593610,3107776675,171721643,32281575,1
65593610,3107776675,171721643,81911731,1
65593460,3107753317,125769694,60698484,1
65593460,3107753317,125769694,97753669,1
65593460,3107753317,125769694,239318675,1
65593460,3107679296,141324560,97753669,1
65593460,3107679296,141324560,125769694,1
65593430,3109772497,123150899,220100121,1
65593390,3107656273,98525354,97567581,1
65593630,3109959124,125373545,81911731,1
65593630,3108335667,239279519,81911731,1
65593630,3108267803,81911731,239318675,1
65593630,3108242290,81911731,239279519,1
65593630,3108128367,123697896,52703033,1
65593630,3108128367,123697896,111262515,1
65593630,3108128367,123697896,226820142,1
65593630,3108128367,123697896,239279519,1
65593630,3108039082,81911731,239279519,1
65593630,3108033016,81911731,239279519,1
65593630,3107962827,56088896,52703033,1
65593630,3107962827,56088896,97270582,1
65593630,3107962827,56088896,137806887,1
65593630,3107962827,56088896,226820142,1
65593630,3107892451,126775023,81911731,1
65593630,3107892451,126775023,131088016,1
65593630,3107892451,126775023,239279519,1
65593630,3107892011,81911731,100091398,1
65593630,3107892011,81911731,131088016,1
65593630,3107878481,168958060,52703033,1
65593630,3107782198,155495811,4429677,1
65593630,3107782198,155495811,81911731,1
65593630,3107782198,155495811,100091398,1
65593630,3107782198,155495811,108835176,1
65593630,3107771193,81911731,131088016,1
65593960,3109471545,124526089,239279519,1
65593960,3109460668,124526089,239279519,1
65593960,3109416368,238802102,67217522,1
65593960,3109397238,124526089,239279519,1
65593960,3109396196,124526089,239279519,1
65593960,3109379441,238802102,97753669,1
65593960,3109359231,124526089,239279519,1
65592910,3110178243,239279519,227489678,1
65592910,3110170940,227489678,227489678,1
65592910,3110170940,227489678,239279519,1
65592910,3110088789,196093335,97282892,1
65592910,3109885401,147926938,123877504,1
65592910,3109885401,147926938,239279519,1
65592910,3109708506,161081275,97753669,1
65592910,3109708506,161081275,227489678,1
65592910,3109708506,161081275,239279519,1
65592910,3109659939,196093335,70797098,1
65592910,3109643601,239279519,97753669,1
65592910,3109643601,239279519,161081275,1
65592910,3109643601,239279519,227489678,1
65592370,3109369076,239279519,52703033,1
65592370,3109335773,239279519,52703033,1
65592370,3109247425,181106483,38746175,1
65593600,3108451463,153674835,40697346,1
65593600,3108434596,153674835,100091398,1
65593600,3108087326,131046366,155742647,1
65593600,3108035045,96315474,101269427,1
65593600,3107973570,131046366,131046366,1
65593600,3107953955,97357678,100091398,1
65593600,3107868614,153674835,100091398,1
65594100,3110041918,237468946,98475858,1
65594100,3109775257,161794420,98475858,1
65594100,3109775257,161794420,123739911,1
65594100,3109725589,155640147,145279433,1
65594100,3109627321,82500616,98475858,1
65594100,3109327642,131700563,98475858,1
65594100,3109326831,117489538,98475858,1
65594100,3109326831,117489538,145279433,1
65594100,3109326831,117489538,156633847,1
65594100,3109326831,117489538,181788763,1
65594100,3109306518,173573015,98475858,1
65594100,3109109284,98475858,97275642,1
65594100,3109109284,98475858,117489538,1
65594100,3109109284,98475858,156633847,1
65594080,3110097860,93010043,230479041,1
65594080,3109481903,108458031,230479041,1
65594080,3109265825,123731190,97272827,1
65593860,3109308318,52703033,1728421,1
65593860,3109302511,124038499,52703033,1
65594530,3109956094,129898878,70253048,1
65594530,3109956094,129898878,93487375,1
65594530,3109698830,200727833,60698484,1
65594530,3109698830,200727833,70253048,1
65594530,3109698830,200727833,137806887,1
65594530,3109698830,200727833,141324560,1
65594530,3109501939,60698484,200727833,1
65594530,3109458546,133322085,129898878,1
65594530,3109458546,133322085,131088016,1
65594530,3109453320,200727833,60698484,1
65594530,3109453320,200727833,129898878,1
65594530,3109453320,200727833,156357920,1
65594530,3109440118,187324596,129898878,1
65594530,3109439701,196786572,156216393,1
65594530,3109400786,200727833,81911731,1
65594530,3109400786,200727833,133322085,1
65594530,3109400786,200727833,137806887,1
65594580,3109601048,237031485,175223489,1
65594450,3109344051,66040103,172965592,1
65594500,3109336089,105942080,123877504,1
65594490,3111525350,239279519,172965592,1
65594490,3111289657,124526089,191246501,1
65594490,3111289657,124526089,239279519,1
65594490,3111198051,135533965,239279519,1
65594490,3111194814,135533965,239279519,1
65594490,3111188490,135533965,239279519,1
65594490,3111186644,107587388,239279519,1
65594490,3111185980,107587388,135533965,1
65594490,3111185980,107587388,239279519,1
65594490,3111185486,135533965,239279519,1
65594490,3111181549,135533965,239279519,1
65594490,3111175838,135533965,239279519,1
65594490,3111169160,135533965,191246501,1
65594490,3111169160,135533965,239279519,1
65594490,3111167744,139219129,210386653,1
65594490,3111106381,124526089,135533965,1
65594490,3111106381,124526089,191246501,1
65594490,3111106381,124526089,239279519,1
65594490,3111076967,134874429,210386653,1
65594490,3111012323,181788763,68301144,1
65594490,3111012323,181788763,135533965,1
65594490,3111012323,181788763,191246501,1
65594490,3111012323,181788763,239279519,1
65594490,3111004503,227489678,239279519,1
65594490,3111003010,191246501,68301144,1
65594490,3111003010,191246501,94195194,1
65594490,3111003010,191246501,183437877,1
65594490,3110994152,220100121,210386653,1
65594490,3110946283,201893358,124103946,1
65594490,3110946283,201893358,139219129,1
65594490,3110946283,201893358,186110893,1
65594490,3110946283,201893358,220100121,1
65594490,3110929162,191246501,68301144,1
65594490,3110929162,191246501,124526089,1
65594490,3110929162,191246501,172965592,1
65594490,3110929162,191246501,183437877,1
65594490,3110889272,181788763,139219129,1
65594490,3110870486,107587388,239279519,1
65594490,3110868895,107587388,239279519,1
65594490,3110780102,100174924,52703033,1
65594490,3110780102,100174924,172965592,1
65594490,3110780102,100174924,239279519,1
65594490,3110717630,123150899,135533965,1
65594490,3110320631,210386653,139219129,1
65594490,3110182707,220100121,139219129,1
65594490,3109948746,116356206,52703033,1
65594490,3109948746,116356206,183437877,1
65594490,3109948746,116356206,239279519,1
65595050,3111623877,54415239,106068644,1
65595150,3110922841,106192024,239279519,1
65594780,3110950882,147168513,183437877,1
65594780,3110950882,147168513,239279519,1
65595200,3110687971,123150899,237468946,1
65595160,3110987418,201725909,125011840,1
65595720,3112358054,98475858,169663063,1
65595720,3112358054,98475858,194418698,1
65595720,3112148570,123150899,194418698,1
65595720,3111830321,165439169,98475858,1
65595710,3113291303,201725909,96998754,1
65595710,3113012944,123641341,122893805,1
65595710,3113012944,123641341,135533965,1
65595710,3113012944,123641341,172965592,1
65595710,3112643436,96615635,52703033,1
65595710,3112643436,96615635,135533965,1
65595710,3112643436,96615635,172965592,1
65595710,3112643436,96615635,239279519,1
65595710,3112550910,52703033,96615635,1
65595710,3112550910,52703033,135533965,1
65595710,3112550910,52703033,172965592,1
65595710,3112550910,52703033,239279519,1
65595710,3112483854,30123009,97272827,1
65595710,3112483854,30123009,123641341,1
65595710,3112483854,30123009,135533965,1
65595710,3112483854,30123009,239279519,1
65595710,3112469324,172965592,52703033,1
65595710,3112469324,172965592,135533965,1
65595710,3112469324,172965592,239279519,1
65595710,3112465185,201725909,97272827,1
65595710,3112453065,106192024,239279519,1
65595710,3112449399,172965592,52703033,1
65595710,3112449399,172965592,134143499,1
65595710,3112449399,172965592,239279519,1
65595710,3112419841,106192024,239279519,1
65595710,3112417316,106192024,52703033,1
65595710,3112417316,106192024,135533965,1
65595710,3112417316,106192024,239279519,1
65595710,3112404058,30123009,97272827,1
65595710,3112278701,96615635,52703033,1
65595710,3112278701,96615635,122893805,1
65595710,3112278701,96615635,123641341,1
65595710,3112278701,96615635,239279519,1
65595710,3112263689,96615635,172965592,1
65595710,3112263689,96615635,239279519,1
65595710,3112257485,239602729,135533965,1
65595710,3112257485,239602729,239279519,1
65595710,3112149936,96998754,44577154,1
65595710,3112149936,96998754,97272827,1
65595710,3112090920,116356206,239279519,1
65595710,3111952019,29845162,97272827,1
65595710,3111952019,29845162,111153576,1
65595710,3111911186,183612978,52703033,1
65595710,3111911186,183612978,123641341,1
65595710,3111911186,183612978,239279519,1
65595710,3111907323,172965592,52703033,1
65595710,3111907323,172965592,239279519,1
65595710,3111784254,29845162,38746175,1
65595710,3111784254,29845162,67217522,1
65595710,3111784254,29845162,97272827,1
65595710,3111784254,29845162,111153576,1
65595710,3111766999,151131241,97272827,1
65595710,3111766999,151131241,183612978,1
65595710,3111737138,134143499,52703033,1
65595710,3111737138,134143499,135533965,1
65595710,3111737138,134143499,172965592,1
65595710,3111737138,134143499,239279519,1
65595710,3111700283,238802102,38746175,1
65595710,3111700283,238802102,100416408,1
65595710,3111673004,29845162,38746175,1
65595710,3111673004,29845162,44577154,1
65595710,3111673004,29845162,111153576,1
65595710,3111652406,52703033,239279519,1
65595710,3111599389,52978745,239279519,1
65595710,3111596174,70349284,97272827,1
65595810,3114283326,116356206,52703033,1
65595810,3114283326,116356206,125769694,1
65595810,3113516588,173587297,52703033,1
65595810,3113516588,173587297,116356206,1
65595810,3113516588,173587297,125769694,1
65595810,3113126854,124526089,52703033,1
65595810,3113126854,124526089,125769694,1
65595830,3113563059,123150899,44577154,1
65595830,3112947131,124526089,97273236,1
65596200,3115866623,154651515,32281575,1
65596200,3115471487,154651515,32281575,1
65596200,3115290958,91941447,156216393,1
65596200,3115011383,237468946,141324560,1
65596200,3114989686,154651515,32281575,1
65596200,3114961837,154651515,237468946,1
65596200,3114921489,161794420,32281575,1
65596200,3114913131,161794420,91941447,1
65596200,3114878846,183406605,91941447,1
65595900,3114414501,135389985,143636451,1
65595900,3114409786,133322085,100091398,1
65595900,3114402987,135389985,165439169,1
65595900,3114369247,182093564,100091398,1
65595900,3114330987,100091398,48481682,1
65595900,3114330987,100091398,123150899,1
65595900,3114330987,100091398,133322085,1
65595900,3114330987,100091398,143636451,1
65595900,3114289973,24485685,100091398,1
65595900,3114277621,150036466,126501962,1
65595900,3114277621,150036466,156357920,1
65595900,3114276029,227489678,138132964,1
65595900,3114276029,227489678,156357920,1
65595900,3114276029,227489678,227489678,1
65595900,3114261124,165439169,100091398,1
65595900,3114261124,165439169,143636451,1
65595900,3114231907,131252501,100091398,1
65595900,3114231907,131252501,126501962,1
65595900,3114231907,131252501,143636451,1
65595900,3114225683,178135252,126501962,1
65595900,3114200264,108012081,100091398,1
65595900,3114200264,108012081,143636451,1
65595900,3114200264,108012081,156357920,1
65595900,3114194117,151744913,100091398,1
65595900,3114194117,151744913,143636451,1
65595900,3114168307,106192024,165439169,1
65595900,3114167652,106192024,126501962,1
65595900,3113840140,138132964,126501962,1
65595860,3116607641,102107523,132529984,1
65595030,3116991475,239279519,135533965,1
65595030,3116945949,227489678,239279519,1
65595030,3116908834,135533965,239279519,1
65595030,3116812561,135533965,239279519,1
65595030,3116806630,135533965,239279519,1
65595030,3116803853,227489678,135533965,1
65595030,3116803853,227489678,239279519,1
65595030,3116794181,227489678,239279519,1
65595030,3116789141,239279519,135533965,1
65595030,3116767840,239279519,135533965,1
65595030,3116767840,239279519,227489678,1
65595030,3116672602,238802102,235925988,1
65595030,3116637937,227489678,239279519,1
65595030,3116600736,106192024,52703033,1
65595030,3116600736,106192024,239279519,1
65595030,3116521136,135533965,52703033,1
65595030,3116521136,135533965,239279519,1
65595030,3116515412,135533965,239279519,1
65595030,3116510151,135533965,239279519,1
65595030,3116097186,97618994,73328744,1
65595030,3116025061,239279519,52703033,1
65595030,3116025061,239279519,135533965,1
65595030,3116025061,239279519,227489678,1
65595030,3116021452,195909706,52703033,1
65595030,3116021452,195909706,227489678,1
65595030,3116021452,195909706,239279519,1
65595030,3116001266,239279519,195909706,1
65595030,3115995369,227489678,52703033,1
65595030,3115995369,227489678,227489678,1
65595030,3115995369,227489678,239279519,1
65595030,3115991175,227489678,52703033,1
65595030,3115991175,227489678,226477911,1
65595030,3115991175,227489678,227489678,1
65595030,3115991175,227489678,239279519,1
65595030,3115990882,239279519,135533965,1
65595030,3115990882,239279519,227489678,1
65595030,3115893485,239279519,52703033,1
65595030,3115893485,239279519,226477911,1
65595030,3115745977,239279519,52703033,1
65595030,3115745977,239279519,226477911,1
65595030,3115745977,239279519,227489678,1
65595030,3115722009,235925988,123150899,1
65595030,3115670903,135533965,226477911,1
65595030,3115670903,135533965,227489678,1
65595030,3115670903,135533965,239279519,1
65595030,3115661443,128875848,97618994,1
65595030,3115400505,135533965,239279519,1
65595030,3114994266,227489678,52703033,1
65595030,3114994266,227489678,110018921,1
65595030,3114994266,227489678,226477911,1
65595030,3114994266,227489678,227489678,1
65595030,3114994266,227489678,239279519,1
65595030,3114899557,139405997,139405997,1
65595030,3114795641,184458605,52703033,1
65595030,3114795641,184458605,110018921,1
65595030,3114795641,184458605,226477911,1
65595030,3114795641,184458605,227489678,1
65595030,3114795641,184458605,239279519,1
65595030,3114754129,135533965,52703033,1
65595030,3114754129,135533965,110018921,1
65595030,3114754129,135533965,177407785,1
65595030,3114754129,135533965,184458605,1
65595030,3114754129,135533965,226477911,1
65595030,3114754129,135533965,227489678,1
65595030,3114754129,135533965,239279519,1
65595030,3114602490,220271848,73328744,1
65595950,3114241490,232700990,123756940,1
65595930,3114165947,106192024,97753669,1
65596240,3114145054,151526574,156216393,1
65596440,3115163536,123911621,124926716,1
65596440,3115163536,123911621,185580942,1
65596440,3114959235,237468946,139219129,1
65596440,3114928334,237468946,139219129,1
65596440,3114928334,237468946,156216393,1
65596440,3114637427,237276075,156216393,1
65596440,3114522750,167443814,156216393,1
65596440,3114522750,167443814,237468946,1
65596440,3114463707,171274228,171274228,1
65596440,3114463707,171274228,185462011,1
65596440,3114440902,48481682,156216393,1
65596440,3114440902,48481682,167443814,1
65596440,3114440902,48481682,229636481,1
65596440,3114419226,125011840,167443814,1
65596410,3114481112,162542303,147606398,1
65596850,3115166487,235925988,123150899,1
65596850,3114934701,136245180,139219129,1
65596850,3114895153,117489538,161794420,1
65596850,3114893376,106192024,96315474,1
65596850,3114887451,117489538,97753669,1
65596850,3114887451,117489538,179425556,1
65596850,3114883901,106192024,139219129,1
65596850,3114883901,106192024,154018303,1
65596850,3114866722,148543963,96315474,1
65596850,3114749971,151744913,117489538,1
65596850,3114749971,151744913,154018303,1
65596850,3114749971,151744913,182546868,1
65596850,3114578963,70607049,96315474,1
65596850,3114578963,70607049,97753669,1
65596850,3114566783,141864063,98475858,1
65596850,3114566783,141864063,117489538,1
65596850,3114566783,141864063,137726055,1
65596850,3114561718,179425556,137726055,1
65596850,3114561718,179425556,154018303,1
65596850,3114510274,105039202,117489538,1
65596850,3114510274,105039202,137726055,1
65596850,3114510274,105039202,139219129,1
