id,article_id,date,message,likes,dislikes,user_id,user_name,user_username,user_location,user_reputation,scraped_date
3092105854,28655,2017-01-10T11:19:27+00:00,"...vzpomeňte si na případ, kdy hosty v restauraci napadla skupinka ***** s mačetami...možná, kdyby místo zoufalého mačkání čudlíku na mobilu (o následném výběru nějakého čísla ani nemluvě) mačkali spoušť, nemuseli teď na to mít trvalé následky a zkuste se jich pozeptat, jak se jim tam úhybně manévrovalo...jde o to, že od dveří k vám to útočník dost možná stihne dřív, než vůbec zareagujete a zvednete se...pro Adolfa: mačeta je původně také určena k něčemu jinému a možná jich mezi lidmi ani nebude víc než pistolí...a s tou pojistkou v náklaďáku nevěřte všemu, mimoto řidiči mají nařízenou pauzu na odpočinek, takže zastavit někde prostě musí...",0,0,124066876,Jindřich Král,jindichkrl,,1.2360099999999998,2017-01-12T00:36:20.910653+00:00
3092104707,28655,2017-01-10T11:17:52+00:00,"Podívejte se na Ameriku s jejím právem nosit zbraň, to je odstrašující příklad.
Ve Spojených státech je více hromadných střeleb než kdekoli jinde na světě. Docent trestního soudnictví z Alabamské univerzity Adam Lankford se ve svém výzkumu zaměřil na období mezi lety 1966 až 2012, kdy takových masakrů bylo celkem devadesát, což je téměř třetina všech podobných útoků na planetě.",0,1,213213443,Viola11111,viola11111,,1.9526270000000001,2017-01-12T00:36:20.910653+00:00
3094717474,28653,2017-01-11T20:48:51+00:00,Přesto schopnost kolektivu tvoří součet schopností jeho jednotlivých členů.,0,0,236639992,.45,disqus_r9hK9E89qS,,1.2688679999999999,2017-01-12T00:36:20.910653+00:00
3094145526,28653,2017-01-11T16:01:39+00:00,"Tak si zkuste přečíst, na co jste vlastně reagoval.",0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3094125526,28653,2017-01-11T15:49:12+00:00,"A to tvrdil kdo?

Já píšu o tom, že každé poskvrnění českého území cizí vojensku botou bylo schváleno (spíše ""schváleno"") příslušnými tuzemskými oficiálnmi místy... buďto předem (1939 Hácha, 2016 Sobotka + parlament), nebo dodatečně 1968 (parlament) a 1999  (přelety - Zeman)...

Vyvraťte...",0,0,111080099,Gru,disqus_4CVXy6r2K4,,3.032178,2017-01-12T00:36:20.910653+00:00
3094046493,28653,2017-01-11T14:59:50+00:00,Takže znovu - kdo z ČR schválil srpen 68 před překročením hranic?,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3094037795,28653,2017-01-11T14:54:08+00:00,Existuje - a konalo se - i schválení před (s pistolí u hlavy... nebo s velvyslancem u hlavy)... Rohožkový fenoméntam je vždy přítomný...,0,0,111080099,Gru,disqus_4CVXy6r2K4,,3.032178,2017-01-12T00:36:20.910653+00:00
3093982676,28653,2017-01-11T14:15:45+00:00,Je rozdíl mezi schválením pobytu a schválení ex post s pistolí u hlavy. To jsou trochu rozdíly.,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3093915877,28653,2017-01-11T13:24:32+00:00,"S tou chápavostí nevím, nevím... neměl byste se tolik chválit... 
(Hovořím o tradičnosti české rohožky pro cizí vojenskou botu... ve všech případech úředně schválení disponibilita... Můžete to zpochybnit??)",0,0,111080099,Gru,disqus_4CVXy6r2K4,,3.032178,2017-01-12T00:36:20.910653+00:00
3092471738,28653,2017-01-10T15:56:56+00:00,"Že to nevidíte, to chápu.",0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3092370302,28653,2017-01-10T14:49:09+00:00,"Nevidím tu rozdíl... u všech půobytů ciztích armád na území tohotro státu za posledních 99 let byl k dispozici souhlas tuzemských autorit... ať už 1938, 1939, či 1968...",0,0,111080099,Gru,disqus_4CVXy6r2K4,,3.032178,2017-01-12T00:36:20.910653+00:00
3092363100,28653,2017-01-10T14:44:06+00:00,O počtu zaměstnanců hlavní pošty ani nemluvě...,0,0,111080099,Gru,disqus_4CVXy6r2K4,,3.032178,2017-01-12T00:36:20.910653+00:00
3091914366,28653,2017-01-10T07:17:30+00:00,Jaká provokace?,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3091892382,28653,2017-01-10T06:40:47+00:00,Nikomu rady nedavam...jen mne jako Evropana zneklidnuje nehorazna provokace Americanu.,0,0,202672755,Tarasbulka,disqus_e9HW3Qt39T,,1.9294529999999999,2017-01-12T00:36:20.910653+00:00
3091873775,28653,2017-01-10T06:12:47+00:00,"Jó, prý se tam staví nový plynovod Síla Sibiře, to až zavře Putin kohouty Evropě.",0,0,163341314,Ladislav Groessling,ladislavgroessling,Praha,1.299911,2017-01-12T00:36:20.910653+00:00
3091837787,28653,2017-01-10T05:24:28+00:00,A nechce to nechat na Polácích. zrovna náš stát a naše obyvatelstvo by v tomto ohledu rady raději rozdávat nemělo.,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3090771277,28653,2017-01-09T16:44:41+00:00,"Už se těším, to zas bude legrace!!!",0,0,129580146,Otto,disqus_ONVtHywfhg,Praha,2.055225,2017-01-12T00:36:20.910653+00:00
3090636049,28653,2017-01-09T15:17:27+00:00,"V létě jsem ho měl na bramborách a docela se činil. Tak jsem jich pár desítek posbíral a spláchl do záchodu. S Putinem a Číňany to tak snadno nepůjde, nechám je, aby si to vyřídili mezi sebou. Nevíte, jak to vypadá na Usurijskoj granici ?",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090626298,28653,2017-01-09T15:10:37+00:00,"Otíku, už jste zbodl všechny rohliky? Pan Pánek tu bude co nevidět a předá vás Turkovi na převýchovu.",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090613146,28653,2017-01-09T15:01:12+00:00,"Co takhle americký brouk, Putin a Číňani? Ti všichni také boří vaše budování rozvinuté kapitalistické společnosti? Hlavně, když se šašci mají na koho vymlouvat.",0,0,163341314,Ladislav Groessling,ladislavgroessling,Praha,1.299911,2017-01-12T00:36:20.910653+00:00
3090533119,28653,2017-01-09T14:06:48+00:00,Nepletu.,0,0,236639992,.45,disqus_r9hK9E89qS,,1.2688679999999999,2017-01-12T00:36:20.910653+00:00
3090386795,28653,2017-01-09T12:01:44+00:00,"Dva nebo tři diskutující zmínili úžasný rozvoj a ptají se co to vlastně je?
Včera jsem se dívala na TV Kino svět na pořad o Laponcích. Také tam mají úžasný rozvoj, oteplilo se jim tam, nemusí chodit tak nabalení, nemusí lovit ryby, dokonce se jim to zakazuje, mají jen povoleno určité množství. Mohou jezdit na čtyřkolkách, hrají golf, mají pěkné, teplé domy, ovšem téměř žádnou práci a mladí páchají sebevraždy ve větším množství, než jinde na světě. Mohou se dívat na TV a vidět, co mají jiní a oni ne a to je hrozně frustruje.",0,0,213213443,Viola11111,viola11111,,1.9526270000000001,2017-01-12T00:36:20.910653+00:00
3090361339,28653,2017-01-09T11:32:12+00:00,"Na Patrii vyšlo malé povídaníčko s názvem ""Startují experimenty se základním příjmem, má zachránit kapitalismus"".

Také jste vydělali loni nejvíce na amerických akciích ?
V infantilizátoru to říkali - že "" lidé"" nejvíce vydělali na amerických akciích.
:-D",0,0,230817467,Adolf Jod,adolfjod,,1.635203,2017-01-12T00:36:20.910653+00:00
3090358592,28653,2017-01-09T11:28:47+00:00,:-) zatim spojenec jenom zneuzil...Tonik Blejru uz zacal povidat jak to amik zaonacil v Iraku...LZI pane Brom a zase jenom lzi ...no snad mne blbku ze severu presvedcej jandove a jejich prisluhovaci . Pekny den .,0,0,202672755,Tarasbulka,disqus_e9HW3Qt39T,,1.9294529999999999,2017-01-12T00:36:20.910653+00:00
3090351280,28653,2017-01-09T11:18:56+00:00,Proč nemít spojence?,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3090308038,28653,2017-01-09T10:23:51+00:00,"Nic lepšího než ""sasek"" jste pro sebe nemohl vymyslet. Jinak doporučuji, pokud na to máte, zaskočte si do ""Poterefené husy"" a dejte si nějaké to kuřátko. Nevím odkud přiletěli tam, ale můžete si myslet, že jsou z těch východních stepí a tak je pojídejte co Vám Váš žaludeček dovolí!!!!",0,0,129580146,Otto,disqus_ONVtHywfhg,Praha,2.055225,2017-01-12T00:36:20.910653+00:00
3090298204,28653,2017-01-09T10:08:37+00:00,"Na to, že v roce 1989 neuměli Čecho-Moravo-Slováci díky jejich prospěchářům, kteří nahradili ve funkcích ty, kteří nemohli podepsat, že 21. srpen 1968 byla ""bratrská pomoc""- až na výjimky - NIC VYROBIT - co by si chtěl někdo ve světě koupit, a tudíž hrozil hlad... - tak se dnes vede společnosti královsky - 

jen s tou chybičkou, že Čecho-Moravo-Slezanům již téměř NIC NEPATŘÍ, a to je ta daň za to, když se za správnou věc aspoň hodinu symbolicky nebojuje, a nechá se z výroby vyboxovat 500 000 lidí se zkušenostmi...",0,0,209652508,K.M.,karelmozga,,1.92998,2017-01-12T00:36:20.910653+00:00
3090273222,28653,2017-01-09T09:30:41+00:00,Tak do boje ...za ameriku a jeji zbrojare...,0,0,202672755,Tarasbulka,disqus_e9HW3Qt39T,,1.9294529999999999,2017-01-12T00:36:20.910653+00:00
3090261778,28653,2017-01-09T09:12:01+00:00,"Mne to neva at se vyprskaji rad poslouzim dobre veci kdyz se jim ulevi
Jen zasnu ze muze byt nekdo takovy mamlas ze podporuje de facto ty dva sariatniky kteri bezostysne propaguji pravidla sariatu v EU
Zatim se ale nenasla zadna zenska asi je budou muset nejdriv zmlatit

Osamely bezec Ladik je ma na haku Damuza si taky poradi
S temi migranty je pul miluardy na tri roky prej malo musi pritlacit taky jde do PS libeznejici zakon o socialnim bydleni do dvou let zajisti obec nekomu byt jinej si musi  vzit hypoteku
Dalsi zverstvo a kdo v tom nepojede nedostane prispevek od statu
",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3090261031,28653,2017-01-09T09:10:46+00:00,"Ano, potřebují armády NATO k ochraně před ruským naci(onali)smem. 
Lidé jako vy to neradi slyší, ale Polsko, Pobaltí a další země do NATO vstoupily zcela vědomě a dobrovolně. Nebýt Rusáků, nic takového by nečinily. Ostatně, kvůli tomu vzniklo celé NATO...",0,0,139364656,Antroid15,Antroid15,,1.679043,2017-01-12T00:36:20.910653+00:00
3090260731,28653,2017-01-09T09:10:16+00:00,"No, to by chtělo asi abyste to podrobněji rozebral.
Dle mého se mění ledacos, ale ti taneční mistři jsou poněkud jinde, než si myslíte. Třeba by vám pomohlo navíc pár dioptrií.

Nicméně, ono se to časem zase usadí a najde si to nějakou tu svou střední cestu.
Páč jinak to ani nejde, jsme uprostřed, ať chceme nebo nechceme.",0,0,196185141,típico tango argentino,t_pico_tango_argentino,,1.437916,2017-01-12T00:36:20.910653+00:00
3090257288,28653,2017-01-09T09:04:40+00:00,"já byl dvakrát sáňkovat a málem se doplazil jako Meresjev. Už jsem si odvyk na ty zimní pomůcky, jako jsou teplý ponožky a rukavice.
Su rád, že je opět zima.

Tož do peřin (a vypotit na cizím těle!!!)",0,0,181712941,snímající,snmajc,,1.986659,2017-01-12T00:36:20.910653+00:00
3090256611,28653,2017-01-09T09:03:43+00:00,"Neříkejte pane Buldatro, že nevzpomínáte s jistou nostalgií na dobu tanga, waltzů a foxtrotů. To, že se časem tango argentino změnilo na tango perverzo můžou podle mého falešní taneční mistři, kteří přišli od někud z řepných lánů a lákají prostý lid na parket, aniž si oklepali z bagančat humus. Bacha, klouže to a bude hůř, jen co přijde obleva ;-)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090254982,28653,2017-01-09T09:01:45+00:00,"Fčíl doma, lehce nachlazen, zahajuji kůru červeným svařákem.
Inu lyžovačka v tom mrazivu zanechala následky.",0,0,196185141,típico tango argentino,t_pico_tango_argentino,,1.437916,2017-01-12T00:36:20.910653+00:00
3090252430,28653,2017-01-09T08:58:55+00:00,"Až tenisová společnost zjistí, že jsou k dispozici i levnější a hbitější sběrači, to bude teprve křiku ;-(",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090251999,28653,2017-01-09T08:58:13+00:00,"A přitom Češi celkem poletuchy a vášniví cyklisté!!!
Stále někde jezdí, krajane, jak je??",0,0,181712941,snímající,snmajc,,1.986659,2017-01-12T00:36:20.910653+00:00
3090250038,28653,2017-01-09T08:55:01+00:00,Nepletete si kontrapunkt s kontrarevolucí?,0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090249941,28653,2017-01-09T08:54:50+00:00,"Toš, já ho spát nechám, ať si chrápe.
Von ten fousatej psavec má jednu nevýhodu, že je přisedlý na té své rodné hroudě a tudíž nesleduje, netuší, co si myslí a jak by chtěli žít lidičkové prostí jinde, třeba i druhé straně zeměglobu. Kdyby zvedl pozadí a žil s nimi tam i onde pár let, asi by jeho literární počin měl poněkud jiný obsah.
Dění tady v kotlince je vždy opžděným odleskem toho, na co bylo zaděláno jinde.
Přichází to sem se zpožděním, tak je alespoň čas na přípravu.",0,0,196185141,típico tango argentino,t_pico_tango_argentino,,1.437916,2017-01-12T00:36:20.910653+00:00
3090249486,28653,2017-01-09T08:54:07+00:00,"Joe za novobolševiky, kteří se od starobolševiků pilně učí jejich tanečkům, jak s ostatními zatočit (tancuj, tancuj vykrůcaj, len tu piecku nezhrúcaj)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090247459,28653,2017-01-09T08:50:45+00:00,"Dokonce se mezi nimi najdou i odporní ropušáci, kteří všude zanechávají stopy svého jedovatého slizu. Mohou děkovat ochranářům, kteří je nedovolí rozšlápnout ;-(",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090245907,28653,2017-01-09T08:48:07+00:00,"Ano, svůj zvláštní blog k propírání těch, co Vás zajímají více než ostatní, si založte - ACZ to za Vás asi neudělá.",0,0,111013498,Baba Jaga,disqus_R9rMhYsGTG,Morava,3.108092,2017-01-12T00:36:20.910653+00:00
3090245757,28653,2017-01-09T08:47:52+00:00,"Např. při budování mega-průplavů a obracení toku veletoků, jak nám to ukázali Stalinovi otrokáři. Faraoni byli proti bolševikům lidumilové, kteří se o své pracující spoluobčany uměli postarat ;-)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090244779,28653,2017-01-09T08:46:15+00:00,:-) a proto k tomu potrebuji Americkou armadu ...:-),0,0,202672755,Tarasbulka,disqus_e9HW3Qt39T,,1.9294529999999999,2017-01-12T00:36:20.910653+00:00
3090244523,28653,2017-01-09T08:45:51+00:00,"Zdravím po ránu. Tak jsem dle diskuse u blogu pana Honzáka také naznala, že: ""Nemusíme do Bruselu, máme lepší doma"" - tedy Vás, Ládika!!! a Damúzu, co Vás tam někteří tolik nepřejícně proprali - možná by si měli k tomuto notování někde zřídit svůj vlastní blog.
Jak to bude s panem Putinem netuším, ani to, jak díky jemu dopadnou naše letošní volby. 
Dnes mě zaujalo, že se Charita bude o k nám doputující uprchlíky starat za ""své zákonné státní"" penízky, když už další od státu dostat nechce - či  si tu někdo vyložil jinak než já?",0,0,111013498,Baba Jaga,disqus_R9rMhYsGTG,Morava,3.108092,2017-01-12T00:36:20.910653+00:00
3090243824,28653,2017-01-09T08:44:39+00:00,"Nerozsvítí, je už starej, tak nedělej vlny, soudruhu! 
A nechej ho spát. Tuli, tuli. přitulme se. 

Teletubbies.",0,0,181712941,snímající,snmajc,,1.986659,2017-01-12T00:36:20.910653+00:00
3090242856,28653,2017-01-09T08:43:02+00:00,"Dokonce se s gustem v té materii vyválí a čím víc to smrdí tím víc blahem hýká. Horší je, že pak chodí mezi slušné lidi a stěžuje si na smrad, který neustále roznáší.",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090242428,28653,2017-01-09T08:42:19+00:00,a to přitom ten písek sypou pod vodou,0,0,161981230,dáša,disqus_UiFzi9vP0b,,1.876984,2017-01-12T00:36:20.910653+00:00
3090239563,28653,2017-01-09T08:37:41+00:00,"Nebýt různých groesslingů, mohli jsme být mnohem dál. Žádný stroj nefunguje dobře, když mu šmejdi sypou písek do ložisek.",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090237758,28653,2017-01-09T08:34:45+00:00,"Hey Joe, don´t take it bad, so far so good. Hoping you are on your duty in a climatised inflatable tenis hall so what´s the problem ? I´m concerned of your capacity of picking up those tenis balls so look after them and be happy ;-)",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090232787,28653,2017-01-09T08:26:42+00:00,"Kydy starého bolševika, který nebyl dál než na nákupech v Drážďanech. Mám tam pár dobrejch známejch, vrstevníků, kterým se podařilo po sovětské invazi včas odejít. Jejich děti nejen že nezapomněly mateřštinu, ale ovládají i jazyky zemí, kde pracují nebo studují. O takovou kvalifikaci je velký zájem např. v Bruselu. Angličtina je samozřejmostí, ale španělština, fránina nebo němčina taky nejsou k zahození. Sociology z osmdesátých let z řad prokomunistických propagandistů mají na háku a jsou jim leda tak pro smích ;-)))",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090232380,28653,2017-01-09T08:26:04+00:00,"No jo, Žáku.
Zdá se, že se cosi mění.
A tak to holt je.
A nemění se to proto, že to odcházející je cosi, co se lidem líbí, po čem touží a nemíní se toho vzdát. S čím jsou spokojeni a rádi by to měli věčně.
Pravda, některým to vyhovuje, ale ti jsou v menšině. Zkuste se raději hluboce zamyslet, proč tomu tak je.
Třeba se vám rozsvítí.",1,0,196185141,típico tango argentino,t_pico_tango_argentino,,1.437916,2017-01-12T00:36:20.910653+00:00
3090227633,28653,2017-01-09T08:18:09+00:00,Taky brigádničíte v kotelně?,0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090226245,28653,2017-01-09T08:15:48+00:00,"Naštěstí chovní modří ptáci se zčásti stali tažnými, někteří byli zaklíckováni, mnozí odlétli do teplých krajů. Ti, kteří zůstali a přežijí ptačí chřipku, už nejsou nebezpeční. Mne znepokojují jiní ptáčci, kteří sem byli vysazeni z východních stepí a podezřele rychle se tu zahnízdili. Někteří otíci a bumbové jim ještě vyvěšují budky. Asi nový druh kukaček, nejlepší by bylo je deratizovat i s postiženými slepicemi a potrefenými husami. I těch je v diskusích neúrekom ;-(",0,0,140101423,sasek,karelkaspar,jihlava,2.8072040000000005,2017-01-12T00:36:20.910653+00:00
3090217538,28653,2017-01-09T08:00:39+00:00,"Autorovi zastydlemu slunickari nekde pred rokem 1989 bych doporucil zdejsi DVTV proti tomu snad Romancovova nic nema a rozhovor dcery jednoho ze stezejnich chartistu Kateriny Janouchove jak Svedsko-ten vzor socana pred 10 lety-nici vlna exotu
Zakove a vika32 at to nectou protoze u nich na navsi jeste zadny pseudouprchlik neni
To je naprosto klicovy problem od ktereho se odviji ostatni problemy vcetne procenta moznosti teroristickych utoku a ne uvahy jestli muzik zaridil zvoleni Trumpa coz zatim rozhlasuje pouze koordinator tajnych sluzeb dosazeny Obamou ktery si uz bali jako Schapiro
Pokud jde o kolektivismus grupač taky prisel ze severu soudzi nebo ted politicky grupac z ruskeho musea
Kdyz se spoji vsichni muzici a muzeny Putin se polozi",0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3090204766,28653,2017-01-09T07:38:31+00:00,"To se pletete. Většina lidí není rozumné kooperace vůbec schopná. Stále se snažíte popřít a vytěsnit, že člověk je jen trochu olysalá opice - a hierarchii spolu s ochotou podřizovat se silnějšímu má ještě z tlupy pevně v genech.
Libertariáni pak jsou obdobou jedinců, kteří zastydli ve fázi dospívajících samců, kteří se s alfa samcem perou o vedoucí pozici. Jejich křik po svobodě je jen racionalizací problémů s autoritou. ",0,0,221826327,agaaa,disqus_NtmdbU95Sc,,1.6576749999999998,2017-01-12T00:36:20.910653+00:00
3090203357,28653,2017-01-09T07:36:02+00:00,"I ve vězení je samotka největším trestem.
Ta opička se prostě bez tlupy, kde jí kolegyně vybíraj vši, neobejde.",0,0,221826327,agaaa,disqus_NtmdbU95Sc,,1.6576749999999998,2017-01-12T00:36:20.910653+00:00
3090200996,28653,2017-01-09T07:31:52+00:00,Dumbo je tady za starobolseviky kulhajici bestie za mladobolseviky,0,0,236538409,joe disqus,disqus_YgaRpTiHZK,,1.232323,2017-01-12T00:36:20.910653+00:00
3090186923,28653,2017-01-09T07:08:53+00:00,"nedělám poradce. Nikdy jsem poradce ani nedělal. neožebračuji lidi, jste hulvát a sprosťák.",0,0,111119024,Captain America,disqus_BQzAGhVMP8,,4.841998,2017-01-12T00:36:20.910653+00:00
3090184042,28653,2017-01-09T07:04:11+00:00,Nikdy neumřelo pane Říkejte mi Izmaelo.,0,0,111119024,Captain America,disqus_BQzAGhVMP8,,4.841998,2017-01-12T00:36:20.910653+00:00
3090182791,28653,2017-01-09T07:02:08+00:00,"""Naproti tomu propagace kolektivního myšlení a odpovědnosti za kolektiv je příznačná pro komunismus, nacionalismus a fašismus.""
Typickým příkladem kolektivního NEmyšlení jsou fanatičtí katolíci, i když jistě nejen oni.",0,0,116388758,Jura z FM,jurazfm,,3.0483689999999997,2017-01-12T00:36:20.910653+00:00
3090178824,28653,2017-01-09T06:56:01+00:00,"Kooperace je pouze prostředkem v rámci služby společnosti. Společnosti slouží každý, kdo pro společnost koná něco užitečného. Bez ohledu na to, co si o tom myslí.",0,0,213976394,Dumbo,disqus_ok7J3jRUBX,,1.4078519999999999,2017-01-12T00:36:20.910653+00:00
3090125324,28653,2017-01-09T05:44:10+00:00,21.8.1968 měl SSSR tak maximálně souhlas kolaboranta občana 8.,1,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3090124282,28653,2017-01-09T05:42:48+00:00,"Polsko a Pobaltí se rozhodují samostatně a hlavně na základě zkušeností se svým sousedem, které nejsou zrovna kladné.",0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3090122689,28653,2017-01-09T05:40:41+00:00,Tak nějak mi připomínáte romské aktivisty. Můžou za to všichni okolo.,0,0,113839365,Zdeněk Brom,zdenkbrom,Vodňany,6.835245,2017-01-12T00:36:20.910653+00:00
3089987821,28653,2017-01-09T03:00:57+00:00,"Jak je daleko je od mediálního označení někoho jako ""podivné individuum"" k fyzickým represím?",0,0,161981230,dáša,disqus_UiFzi9vP0b,,1.876984,2017-01-12T00:36:20.910653+00:00
3089654270,28653,2017-01-08T22:14:00+00:00,"Člověk je ""zoon politikon"", společenský tvor, který může žít izolovaný pouze ve společnosti.
Karel Marx.",0,0,195863702,zurčící potok,zurcpotok,,2.9949730000000003,2017-01-12T00:36:20.910653+00:00
3089622936,28653,2017-01-08T21:49:40+00:00,A to jste ještě zapomněl  na 100 000 patologických gamblerů.,0,0,111155620,kklimo,kklimo,,2.4166730000000003,2017-01-12T00:36:20.910653+00:00
3089616588,28653,2017-01-08T21:44:55+00:00,"Svobodný člověk netráví život obsedantními myšlenkami na to, koho musí živit. Svoboda je  především absence závislostí a utkvělých myšlenek.",0,0,221826327,agaaa,disqus_NtmdbU95Sc,,1.6576749999999998,2017-01-12T00:36:20.910653+00:00
3089614603,28653,2017-01-08T21:43:31+00:00,"Ne, člověk je tvor bytostně závislý na kolektivu. Opustí-li ho, zahyne.",1,0,221826327,agaaa,disqus_NtmdbU95Sc,,1.6576749999999998,2017-01-12T00:36:20.910653+00:00
3089607699,28653,2017-01-08T21:38:35+00:00,"ano, člověk je tvor společenský.
Ale z Dumba mluví něco jiného...",0,0,216556609,Bestia triumphans,bestiatriumphans,,1.23862,2017-01-12T00:36:20.910653+00:00
3089602745,28653,2017-01-08T21:35:00+00:00,"svobodnému člověku je jedno, o dělá člověk B

člověk B chce, aby ho svobodný člověk živil, nosil oranožovou vestu, kouřil kde on určí, otevíral krám kdy on určí atd",0,0,111257399,Carlos  V.,disqus_yHm3ec8u6W,,2.751775,2017-01-12T00:36:20.910653+00:00
3089600082,28653,2017-01-08T21:33:00+00:00,"jedinec potřebuje kooperovat, ne sloužit.",0,0,111257399,Carlos  V.,disqus_yHm3ec8u6W,,2.751775,2017-01-12T00:36:20.910653+00:00
3089599071,28653,2017-01-08T21:32:13+00:00,nestraš ;-),0,0,111257399,Carlos  V.,disqus_yHm3ec8u6W,,2.751775,2017-01-12T00:36:20.910653+00:00
3089591212,28653,2017-01-08T21:26:16+00:00,"Jste programátor v PHP 7.1 nebo grafik webových stránek?
Nebo mzdová účetní?
Nebo dvacetiletá asistentka nebo recepční s velkýma prsama?
Mám o poptávce poměrně jasný přehled.

Samozřejmě, vždycky je možné dělat třeba poradce, jako neo a ožebračovat lidi, kteří si prachy poctivě nakradli.",0,0,228320916,Říkejte mi Izmael,kejtemiizmael,,0.293701,2017-01-12T00:36:20.910653+00:00
3089586880,28653,2017-01-08T21:23:02+00:00,"Jasně. A proto nám amíci ze samé přejícnosti pár týdnů před koncem války rozflákali většinu těžkého průmyslu a dopravních uzlů.
V rámci maršplánu by nám zcela nezištně půjčili na obnovu, takže bychom dodnes hákovali v amerických montovnách.",0,0,180223155,obcan8,obcan8,,2.436818,2017-01-12T00:36:20.910653+00:00
3089580986,28653,2017-01-08T21:18:35+00:00,"Jako bych před sebou viděl Valtra Komárka.
Ještěže zrovna nemám nůž v kapse.",0,0,228320916,Říkejte mi Izmael,kejtemiizmael,,0.293701,2017-01-12T00:36:20.910653+00:00
3089579992,28653,2017-01-08T21:17:51+00:00,"Za  to si mohou do značné míry sami, protože to přepálili s anglikanizací. Nevím, jak teď, ale v 80. letech sociologové s hrůzou zjistili, že asi 20% tehdejší mladé domorodé generace neumělo švédsky a komunikovalo pouze v angličtině.",0,0,180223155,obcan8,obcan8,,2.436818,2017-01-12T00:36:20.910653+00:00
3089579068,28653,2017-01-08T21:17:10+00:00,"Kdybychom si odpustili ta desetiletí budování kapitalismu, měli bychom na provoz filtrace a vyhřívání v těch bazénech.
I když, stejně jako Pepa, nevím k čemu.",0,0,228320916,Říkejte mi Izmael,kejtemiizmael,,0.293701,2017-01-12T00:36:20.910653+00:00
3089576939,28653,2017-01-08T21:15:32+00:00,"Ježišimarjá!
Neo obživlo.",0,0,228320916,Říkejte mi Izmael,kejtemiizmael,,0.293701,2017-01-12T00:36:20.910653+00:00
3089576031,28653,2017-01-08T21:14:53+00:00,"DPH, trumbero, je daň univerzální, která ožebračuje jak obyvatele hnízda z opoužívaných matrací pod mostem, tak mě.
Nemluvím ani o spotřební dani, kdy si u každého tankování (auto má trochu víc ventilů a radši stooktanový benzín, navíc) představuji ministra financí, jak se tím špritem poleje z kanistru a na protest proti daňovým exulantům (bych ho na jednoho z nich hádal) se podpálí.",0,0,228320916,Říkejte mi Izmael,kejtemiizmael,,0.293701,2017-01-12T00:36:20.910653+00:00
